Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2018,A HI,5503,1,32272,Art of the 18th Century,Allison L Palmer,112112303,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/4/2018,FJC,203,T/R,1330,1445,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2018,A HI,5633,1,22366,Modern Art: Cezanne to 1950,Victor K Youritzin,112111603,Active,Norman - Main Campus,L,5,0,5,5,0,1/16/2018,5/4/2018,FJC,203,M/W/F,930,1020,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GRAD LIB NGR SLST
Spring 2018,A HI,5643,1,34267,Art After Modernism,Robert Bailey,113025345,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/4/2018,FJC,204,T/R,930,1045,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GRAD NGR SLST SPCL
Spring 2018,A HI,5693,1,34295,World Modernisms,Robert Bailey,113025345,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/4/2018,FJC,204,T/R,1330,1445,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GRAD NGR SLST SPCL
Spring 2018,A HI,5723,1,29068,Cinema of the American West,Alison Fields,113843772,Active,Norman - Main Campus,L,5,0,5,5,0,1/16/2018,5/4/2018,FJC,203,W,1330,1620,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GR GRAD LIB NGR SLST
Spring 2018,A HI,5753,900,21336,American West in Photography,B. Byron Price,112128334,Active,Norman - Main Campus,L,5,0,5,5,0,1/16/2018,5/4/2018,FJC,203,T,1830,2120,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2018,A HI,5823,1,21339,20th C Amer Indian Art History,Mary J Watson,112131264,Active,Norman - Main Campus,L,5,0,5,2,0,1/16/2018,5/4/2018,FJC,205,M/W,1030,1145,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2018,A HI,5853,1,27729,American Indian Women Artists,Mary J Watson,112131264,Active,Norman - Main Campus,L,5,0,5,5,0,1/16/2018,5/4/2018,FJC,204,M/W,1330,1445,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2018,A HI,5960,40,21404,Directed Readings, ,,Active,Norman - Main Campus,S,10,0,10,0,0,1/16/2018,5/11/2018,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,41,21405,Directed Readings,Allison L Palmer,112112303,Active,Norman - Main Campus,S,0,0,0,0,0,1/16/2018,5/11/2018,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,42,21407,Directed Readings,Victor K Youritzin,112111603,Active,Norman - Main Campus,S,10,0,10,0,0,1/16/2018,5/11/2018,FJC,217,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,43,21409,Directed Readings,Mary J Watson,112131264,Active,Norman - Main Campus,S,10,0,10,0,0,1/16/2018,5/11/2018,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,44,23390,Directed Readings,Alison Fields,113843772,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,45,27733,Directed Readings,Rozmeri Basic,112113083,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,46,21412,Directed Readings,B. Byron Price,112128334,Active,Norman - Main Campus,S,10,0,10,0,0,1/16/2018,5/11/2018,FJC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5960,49,22378,Directed Readings,William J Rushing,112775244,Active,Norman - Main Campus,S,2,0,2,0,0,1/16/2018,5/11/2018,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,5972,40,21414,Thesis Proposal, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,41,21416,Thesis Proposal,Allison L Palmer,112112303,Active,Norman - Main Campus,S,0,0,0,0,0,1/16/2018,5/11/2018,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,42,21418,Thesis Proposal,Victor K Youritzin,112111603,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,43,21420,Thesis Proposal,Mary J Watson,112131264,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,44,23391,Thesis Proposal,Alison Fields,113843772,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,45,27734,Thesis Proposal,Rozmeri Basic,112113083,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,46,21423,Thesis Proposal,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,OFC,1,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,48,21425,Thesis Proposal,Kenneth Haltman,112707192,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,408,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5972,49,21427,Thesis Proposal,William J Rushing,112775244,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,5980,40,21428,Research for Master's Thesis, ,,Active,Norman - Main Campus,X,10,0,10,0,0,1/16/2018,5/11/2018,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,41,21429,Research for Master's Thesis,Allison L Palmer,112112303,Active,Norman - Main Campus,X,0,0,0,0,0,1/16/2018,5/11/2018,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,42,21431,Research for Master's Thesis,Victor K Youritzin,112111603,Active,Norman - Main Campus,X,10,0,10,0,0,1/16/2018,5/11/2018,FJC,217,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,43,21433,Research for Master's Thesis,Mary J Watson,112131264,Active,Norman - Main Campus,X,10,0,10,0,0,1/16/2018,5/11/2018,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,44,23392,Research for Master's Thesis,Alison Fields,113843772,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,45,27735,Research for Master's Thesis,Rozmeri Basic,112113083,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,46,21435,Research for Master's Thesis,B. Byron Price,112128334,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,OFC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,48,21436,Research for Master's Thesis,Kenneth Haltman,112707192,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,FJC,408,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,5980,49,21439,Research for Master's Thesis,William J Rushing,112775244,Active,Norman - Main Campus,X,5,0,5,0,0,1/16/2018,5/11/2018,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,6960,41,27086,Directed Readings,Allison L Palmer,112112303,Active,Norman - Main Campus,S,0,0,0,0,0,1/16/2018,5/11/2018,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,6960,46,32146,Directed Readings,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,6960,47,32145,Directed Readings,Kenneth Haltman,112707192,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,6960,49,26874,Directed Readings,William J Rushing,112775244,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,6970,1,33325,Visual Analysis,Kenneth Haltman,112707192,Active,Norman - Main Campus,L,11,0,11,0,0,1/16/2018,5/4/2018,FJC,204,T/R,1030,1145,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,SEM,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,6970,900,32411,Graduate Readings in Museology,Alison Fields,113843772,Active,Norman - Main Campus,L,0,0,0,0,0,1/16/2018,5/4/2018,FJC,204,M,1730,2020,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,SEM,1,GRAD,,FA GFA GRAD NGR VART
Spring 2018,A HI,6973,46,32010,Dissertation Proposal,B. Byron Price,112128334,Active,Norman - Main Campus,L,2,0,2,0,0,1/16/2018,5/11/2018,OFC,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,A HI,6980,41,28791,Research Doctoral Dissertation,Allison L Palmer,112112303,Active,Norman - Main Campus,X,5,0,5,5,0,1/16/2018,5/11/2018,FJC,219,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR
Spring 2018,A HI,6990,46,32155,Independent Study,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2018,ACCT,2113,1,16879,Fundmntl Financial Accounting,Michael C Knapp,112123328,Active,Norman - Main Campus,L,170,0,170,170,0,1/16/2018,5/4/2018,AH,255,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2113,2,16886,Fundmntl Financial Accounting,Michael C Knapp,112123328,Active,Norman - Main Campus,L,170,0,170,165,0,1/16/2018,5/4/2018,AH,255,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2113,3,32119,Fundmntl Financial Accounting,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,48,0,48,0,0,1/16/2018,5/4/2018,AH,304,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2113,900,35609,Fundmntl Financial Accounting, ,,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2010,M,1800,2050,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2113,901,35610,Fundmntl Financial Accounting, ,,Active,Norman - Main Campus,L,0,0,0,0,0,1/16/2018,5/4/2018,MFPH,,T,1800,2050,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2123,1,16893,Fundmntl Managerial Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,275,0,275,260,0,1/16/2018,5/4/2018,AH,150,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2123,2,16902,Fundmntl Managerial Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,275,0,275,160,0,1/16/2018,5/4/2018,AH,150,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2123,900,16898,Fundmntl Manag. ACCT  (HONORS),Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,19,0,19,19,0,1/16/2018,5/4/2018,AH,104,T/R,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU HON LDIV NLD UBU
Spring 2018,ACCT,2123,901,35663,Fundmntl Managerial Accounting, ,,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,3010,T,1800,2000,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2018,ACCT,2970,105,31314,Managerial Accounting,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH005,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,ACCT,2970,128,31315,Intermediate Accounting 1,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH028,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,ACCT,2970,228,31316,Cost Accounting,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH028,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,ACCT,3033,1,16912,Financial Reporting in Energy, ,,Active,Norman - Main Campus,L,35,0,35,45,0,1/16/2018,5/4/2018,MFPH,3040,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3033,2,34158,Financial Reporting in Energy, ,,Active,Norman - Main Campus,L,35,0,35,0,0,1/16/2018,5/4/2018,MFPH,3040,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3113,1,16917,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,45,0,45,35,0,1/16/2018,5/4/2018,AH,355,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2018,ACCT,3113,2,16921,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,45,0,45,45,0,1/16/2018,5/4/2018,AH,355,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2018,ACCT,3113,3,33454,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,AH,355,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2018,ACCT,3113,900,35611,Intermediate Accounting I, ,,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2020,W,1800,2050,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3123,1,23300,Intermediate Accounting II,Karen M Hennes,112787090,Active,Norman - Main Campus,L,45,0,45,45,0,1/16/2018,5/4/2018,MFPH,2010,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3123,2,28132,Intermediate Accounting II,Karen M Hennes,112787090,Active,Norman - Main Campus,L,45,0,45,45,0,1/16/2018,5/4/2018,MFPH,2010,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3123,3,32880,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2010,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3123,4,32882,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2010,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3123,5,34252,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2010,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3313,1,16956,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,40,0,1/16/2018,5/4/2018,MFPH,3030,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3313,2,16958,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,40,0,1/16/2018,5/4/2018,AH,304,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3313,3,16960,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,45,0,1/16/2018,5/4/2018,MFPH,2010,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3353,1,35613,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,30,0,30,0,0,1/16/2018,5/4/2018,AH,111,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3353,2,25145,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,26,0,26,30,0,1/16/2018,5/4/2018,AH,111,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3353,3,35132,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,26,0,26,0,0,1/16/2018,5/4/2018,MFPH,2040,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3603,1,16970,Income Tax Accounting I,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,44,0,44,30,0,1/16/2018,5/4/2018,MFPH,2030,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2018,ACCT,3603,2,16972,Income Tax Accounting I,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,44,0,44,45,0,1/16/2018,5/4/2018,MFPH,2030,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2018,ACCT,3603,3,35612,Income Tax Accounting I, ,,Active,Norman - Main Campus,L,44,0,44,0,0,1/16/2018,5/4/2018,MFPH,3030,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,3960,1,17036,Honors Reading        (HONORS),Karen M Hennes,112787090,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Spring 2018,ACCT,3980,1,28708,Honors Research       (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Spring 2018,ACCT,3980,2,28907,Honors Research       (HONORS),Karen M Hennes,112787090,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Spring 2018,ACCT,3980,3,28945,Honors Research       (HONORS),Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Spring 2018,ACCT,3980,4,32130,Honors Research       (HONORS),Michael C Knapp,112123328,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Spring 2018,ACCT,4543,1,17000,Auditing,Kevan L Jensen,112131131,Active,Norman - Main Campus,L,45,0,45,64,0,1/16/2018,5/4/2018,MFPH,2040,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2018,ACCT,4543,2,32959,Auditing, ,,Active,Norman - Main Campus,L,45,0,45,0,0,1/16/2018,5/4/2018,MFPH,2020,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD NUG UBU UD UDIV
Spring 2018,ACCT,4703,995,35707,Income Tax Accounting II,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,0,0,0,0,0,1/16/2018,5/11/2018,WEB,,,,,Price College of Business,Accounting,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,BU NUD SLST UBU UDIV WEB
Spring 2018,ACCT,4970,164,31317,Auditing (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,ACCT,4970,264,31318,Auditing (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,ACCT,4970,364,31319,Auditing (Pt III),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,ACCT,4970,464,32101,Int Fin State Analysis (PtI),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,ACCT,4970,564,31545,Int Fin State Analysis (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
Spring 2018,ACCT,4970,664,31546,Int Fin State Analysis(Pt III),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART
