Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2017,A HI,5210,45,27731,Graduate Readings,Rozmeri Basic,112113083,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,203,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR VART VTCR
Spring 2017,A HI,5210,46,21393,Graduate Readings,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,OFC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5210,48,21395,Graduate Readings,Kenneth Haltman,112707192,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,408,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5210,49,22370,Graduate Readings,William J Rushing,112775244,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,40,21396,Graduate Projects, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,41,21397,Graduate Projects,Allison L Palmer,112112303,Active,Norman - Main Campus,L,0,0,0,0,0,1/17/17,5/12/17,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,42,21398,Graduate Projects,Victor K Youritzin,112111603,Active,Norman - Main Campus,L,10,0,10,0,0,1/17/17,5/12/17,FJC,217,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,43,21399,Graduate Projects,Mary J Watson,112131264,Active,Norman - Main Campus,L,10,0,10,0,0,1/17/17,5/12/17,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,44,21400,Graduate Projects,Alison Fields,113843772,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,45,27732,Graduate Projects,Rozmeri Basic,112113083,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR VART VTCR
Spring 2017,A HI,5220,46,21402,Graduate Projects,B. Byron Price,112128334,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,OFC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5220,49,22371,Graduate Projects,William J Rushing,112775244,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,IST,1,GRAD,,FA FCB GFA GRAD LIB NGR SPCL VART VTCR
Spring 2017,A HI,5463,1,32270,Issues in Northern Baroque Art,Allison L Palmer,112112303,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/5/17,FJC,203,T/R,1200,1315,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD NGR
Spring 2017,A HI,5723,1,29068,Cinema of the American West,Alison Fields,113843772,Active,Norman - Main Campus,L,8,8,0,5,0,1/17/17,5/5/17,FJC,203,W,1330,1620,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GR GRAD LIB NGR SLST
Spring 2017,A HI,5753,900,21336,American West in Photography,B. Byron Price,112128334,Active,Norman - Main Campus,L,5,2,3,5,0,1/17/17,5/5/17,FJC,203,T,1830,2120,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2017,A HI,5853,1,27729,American Indian Women Artists,Mary J Watson,112131264,Active,Norman - Main Campus,L,8,8,0,5,0,1/17/17,5/5/17,FJC,204,M/W,1330,1445,Weitzenhoffer Col of Fine Arts,Visual Arts,F387,Fine Arts- Art Spl Fee,Flat Fee,25,,,,,TRAD,LEC,1,GRAD,,FA FCB GFA GRAD LIB NGR SLST
Spring 2017,A HI,5913,2,36213,Art/Music Mid-Ages Renaissance,Susan H Caldwell,112129511,Active,Norman - Main Campus,L,0,0,0,0,0,1/17/17,5/5/17,CMC,131,M/W/F,930,1020,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,LEC,1,GRAD,,FA GFA GRAD LIB NGR SLST SPCL VART VTCR
Spring 2017,A HI,5960,40,21404,Directed Readings,Robert Bailey,113025345,Active,Norman - Main Campus,S,10,2,8,0,0,1/17/17,5/12/17,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,41,21405,Directed Readings,Allison L Palmer,112112303,Active,Norman - Main Campus,S,0,0,0,0,0,1/17/17,5/12/17,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,42,21407,Directed Readings,Victor K Youritzin,112111603,Active,Norman - Main Campus,S,10,0,10,0,0,1/17/17,5/12/17,FJC,217,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,43,21409,Directed Readings,Mary J Watson,112131264,Active,Norman - Main Campus,S,10,0,10,0,0,1/17/17,5/12/17,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,44,23390,Directed Readings,Alison Fields,113843772,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,45,27733,Directed Readings,Rozmeri Basic,112113083,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,46,21412,Directed Readings,B. Byron Price,112128334,Active,Norman - Main Campus,S,10,0,10,0,0,1/17/17,5/12/17,FJC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5960,49,22378,Directed Readings,William J Rushing,112775244,Active,Norman - Main Campus,S,2,0,2,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,5972,40,21414,Thesis Proposal, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,41,21416,Thesis Proposal,Allison L Palmer,112112303,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,42,21418,Thesis Proposal,Victor K Youritzin,112111603,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,43,21420,Thesis Proposal,Mary J Watson,112131264,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,44,23391,Thesis Proposal,Alison Fields,113843772,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,45,27734,Thesis Proposal,Rozmeri Basic,112113083,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,46,21423,Thesis Proposal,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,OFC,1,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,48,21425,Thesis Proposal,Kenneth Haltman,112707192,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,408,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5972,49,21427,Thesis Proposal,William J Rushing,112775244,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,5980,40,21428,Research for Master's Thesis,Robert Bailey,113025345,Active,Norman - Main Campus,X,10,1,9,0,0,1/17/17,5/12/17,FJC,216,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,41,21429,Research for Master's Thesis,Allison L Palmer,112112303,Active,Norman - Main Campus,X,5,1,4,0,0,1/17/17,5/12/17,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,42,21431,Research for Master's Thesis,Victor K Youritzin,112111603,Active,Norman - Main Campus,X,10,0,10,0,0,1/17/17,5/12/17,FJC,217,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,43,21433,Research for Master's Thesis,Mary J Watson,112131264,Active,Norman - Main Campus,X,10,0,10,0,0,1/17/17,5/12/17,FJC,202,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,44,23392,Research for Master's Thesis,Alison Fields,113843772,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,FJC,411,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,45,27735,Research for Master's Thesis,Rozmeri Basic,112113083,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,FJC,413,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,46,21435,Research for Master's Thesis,B. Byron Price,112128334,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,OFC,102,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,48,21436,Research for Master's Thesis,Kenneth Haltman,112707192,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,FJC,408,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,5980,49,21439,Research for Master's Thesis,William J Rushing,112775244,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,6960,41,27086,Directed Readings,Allison L Palmer,112112303,Active,Norman - Main Campus,S,0,0,0,0,0,1/17/17,5/12/17,FJC,307,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,6960,43,36713,Directed Readings,Mary J Watson,112131264,Active,Norman - Main Campus,S,1,0,1,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6960,46,32146,Directed Readings,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,6960,47,32145,Directed Readings,Kenneth Haltman,112707192,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6960,49,26874,Directed Readings,William J Rushing,112775244,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,FJC,223,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,6970,1,33325,Visual Analysis, ,,Active,Norman - Main Campus,L,11,0,11,0,0,1/17/17,5/5/17,FJC,204,T/R,1030,1145,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,SEM,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,6970,900,32411,Graduate Readings in Museology,Alison Fields,113843772,Active,Norman - Main Campus,L,12,6,6,0,0,1/17/17,5/5/17,FJC,204,M,1730,2020,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,SEM,1,GRAD,,FA GFA GRAD NGR VART
Spring 2017,A HI,6973,46,32010,Dissertation Proposal,B. Byron Price,112128334,Active,Norman - Main Campus,L,2,0,2,0,0,1/17/17,5/12/17,OFC,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6980,41,28791,Research Doctoral Dissertation,Allison L Palmer,112112303,Active,Norman - Main Campus,X,5,0,5,5,0,1/17/17,5/12/17,FJC,219,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR
Spring 2017,A HI,6980,43,36727,Research Doctoral Dissertation,Mary J Watson,112131264,Active,Norman - Main Campus,X,1,1,0,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6980,46,36753,Research Doctoral Dissertation,B. Byron Price,112128334,Active,Norman - Main Campus,X,2,2,0,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6980,48,37004,Research Doctoral Dissertation,Kenneth Haltman,112707192,Active,Norman - Main Campus,X,5,1,4,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6980,49,36754,Research Doctoral Dissertation,William J Rushing,112775244,Active,Norman - Main Campus,X,5,4,1,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,TDS,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,A HI,6990,46,32155,Independent Study,B. Byron Price,112128334,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,,,,,,Weitzenhoffer Col of Fine Arts,Visual Arts,,,,,,,,,TRAD,IST,1,GRAD,,FA GFA GRAD NGR SPCL
Spring 2017,ACCT,2113,1,16879,Fundmntl Financial Accounting,Michael C Knapp,112123328,Active,Norman - Main Campus,L,168,166,2,170,0,1/17/17,5/5/17,AH,255,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2017,ACCT,2113,2,16886,Fundmntl Financial Accounting,Michael C Knapp,112123328,Active,Norman - Main Campus,L,166,164,2,165,0,1/17/17,5/5/17,AH,255,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2017,ACCT,2113,3,32119,Fundmntl Financial Accounting,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,35,35,0,0,0,1/17/17,5/5/17,MFPH,3065,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2017,ACCT,2113,850,36284,Fundmntl Financial Accounting,Margaret Ann Wooten,112828903,Active,Intersession,L,35,31,4,0,0,5/15/17,5/15/17,,,M,700,705,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,MAY,LDIV,,BU ILD LDIV UBU
...,ACCT,2113,850,36284,...,...,...,...,...,,,,,,,5/15/17,6/2/17,MFPH,2020,M/T/W/R/F,1730,2055,,,,,,,,,,,,,,,,
Spring 2017,ACCT,2123,1,16893,Fundmntl Managerial Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,274,267,7,260,0,1/17/17,5/5/17,AH,150,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2017,ACCT,2123,2,16902,Fundmntl Managerial Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,275,232,43,160,0,1/17/17,5/5/17,AH,150,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU LDIV NLD UBU
Spring 2017,ACCT,2123,850,36914,Fundmntl Managerial Accounting,Kaimee Dorthy Kellis,112580121,Active,Intersession,L,48,5,43,0,0,5/15/17,5/15/17,,,M,700,705,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,MAY,LDIV,,BU ILD LDIV UBU
...,ACCT,2123,850,36914,...,...,...,...,...,,,,,,,5/15/17,6/2/17,MFPH,2010,M/T/W/R/F,1600,1925,,,,,,,,,,,,,,,,
Spring 2017,ACCT,2123,900,16898,Fundmntl Manag. ACCT  (HONORS),Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,19,10,9,19,0,1/17/17,5/5/17,AH,104,T/R,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,LDIV,,BU HON LDIV NLD UBU
Spring 2017,ACCT,2970,105,31314,Managerial Accounting,Whitney Alliece Franca,113316966,Active,Norman - Main Campus,S,3,0,3,0,0,1/17/17,5/12/17,XCH005,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2017,ACCT,2970,128,31315,Intermediate Accounting 1,Whitney Alliece Franca,113316966,Active,Norman - Main Campus,S,3,0,3,0,0,1/17/17,5/12/17,XCH028,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2017,ACCT,2970,228,31316,Cost Accounting,Whitney Alliece Franca,113316966,Active,Norman - Main Campus,S,3,0,3,0,0,1/17/17,5/12/17,XCH028,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2017,ACCT,3033,1,16912,Financial Reporting in Energy,Karen M Hennes,112787090,Active,Norman - Main Campus,L,35,21,14,45,0,1/17/17,5/5/17,AH,104,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3033,2,34158,Financial Reporting in Energy,Karen M Hennes,112787090,Active,Norman - Main Campus,L,35,18,17,0,0,1/17/17,5/5/17,AH,104,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3033,25,37039,Financial Reporting in Energy,Karen M Hennes,112787090,Active,Norman - Main Campus,L,15,0,15,0,0,5/16/17,6/2/17,SBENG,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,3,UDIV,,BU NUD SBOU SPCL UBU UDIV
Spring 2017,ACCT,3113,1,16917,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,43,47,-4,35,0,1/17/17,5/5/17,AH,304,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2017,ACCT,3113,2,16921,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,43,48,-5,45,0,1/17/17,5/5/17,AH,304,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2017,ACCT,3113,3,33454,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,43,46,-3,0,0,1/17/17,5/5/17,AH,355,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2017,ACCT,3113,4,36667,Intermediate Accounting I,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,0,38,-38,0,0,1/17/17,5/5/17,MFPH,3010,M/W/F,1030,1120,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3123,1,23300,Intermediate Accounting II,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,42,42,0,45,0,1/17/17,5/5/17,MFPH,2010,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2017,ACCT,3123,2,28132,Intermediate Accounting II,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,42,42,0,45,0,1/17/17,5/5/17,MFPH,2010,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Spring 2017,ACCT,3123,3,32880,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,44,40,4,0,0,1/17/17,5/5/17,MFPH,2010,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3123,4,32882,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,44,42,2,0,0,1/17/17,5/5/17,MFPH,2010,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3123,5,34252,Intermediate Accounting II,George W Ruch,113321050,Active,Norman - Main Campus,L,44,38,6,0,0,1/17/17,5/5/17,MFPH,2010,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3313,1,16956,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,44,44,0,40,0,1/17/17,5/5/17,MFPH,3030,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3313,2,16958,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,43,40,3,40,0,1/17/17,5/5/17,AH,304,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3313,3,16960,Cost Accounting,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,44,42,2,45,0,1/17/17,5/5/17,MFPH,2010,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3353,2,25145,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,28,28,0,30,0,1/17/17,5/5/17,AH,111,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3353,3,35132,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,35,41,-6,0,0,1/17/17,5/5/17,MFPH,2020,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Spring 2017,ACCT,3353,900,36640,Systems/Databases,Kaimee Dorthy Kellis,112580121,Active,Norman - Main Campus,L,0,20,-20,0,0,1/17/17,5/5/17,AH,304,W,1800,2050,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
