Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Fall 2017,ACCT,3113,1,27624,Intermediate Accounting I,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,M/W/F,1030,1120,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,3113,2,11148,Intermediate Accounting I,Cynthia C Cuccia,112674950,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,M/W/F,1130,1220,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,3113,3,11149,Intermediate Accounting I, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,M/W/F,930,1020,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,3113,4,11150,Intermediate Accounting I, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,M/W/F,1230,1320,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,3113,5,37913,Intermediate Accounting I,Wayne B Thomas,112115571,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3113,900,37917,Intermediate Accounting I,Mary S Hill,112974350,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,3010,M,1800,2050,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3123,1,11151,Intermediate Accounting II,Richard A Price,113373599,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3123,2,25479,Intermediate Accounting II,Richard A Price,113373599,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,M/W,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3123,3,37918,Intermediate Accounting II, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3123,4,37919,Intermediate Accounting II, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2020,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3123,900,37975,Intermediate Accounting II,Richard A Price,113373599,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,M/W,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3313,2,11158,Cost Accounting, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3313,3,36591,Cost Accounting, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3313,4,36592,Cost Accounting, ,,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2040,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3353,1,23601,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,40,0,40,0,0,8/21/17,12/8/17,MFPH,3030,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3353,2,30049,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,28,0,28,0,0,8/21/17,12/8/17,AH,111,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3353,3,37910,Systems/Databases,Ashley Rae Davis,112182217,Active,Norman - Main Campus,L,28,0,28,0,0,8/21/17,12/8/17,AH,111,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3603,1,11172,Income Tax Accounting I,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,3030,T/R,900,1015,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3603,2,37920,Income Tax Accounting I,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,AH,315,T/R,1500,1615,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3603,900,25782,Income Tax Accounting I,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,AH,315,T/R,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,3960,1,11204,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3960,5,25484,Honors Reading        (HONORS),Karen M Hennes,112787090,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,1,11207,Honors Research       (HONORS),Wayne B Thomas,112115571,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,2,11210,Honors Research       (HONORS),Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,3,11212,Honors Research       (HONORS),Dipankar Ghosh,112112169,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,4,11214,Honors Research       (HONORS),Kevan L Jensen,112131131,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,5,25485,Honors Research       (HONORS),Karen M Hennes,112787090,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,6,37386,Honors Research       (HONORS),George W Ruch,113321050,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,3980,7,11216,Honors Research       (HONORS),Michael C Knapp,112123328,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU HON NUD SPCL UBU UDIV VART
Fall 2017,ACCT,4113,1,25482,Topics in Advanced Accounting, ,,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/8/17,MFPH,3030,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV
Fall 2017,ACCT,4543,1,11180,Auditing,Kevan L Jensen,112131131,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,3030,T/R,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,4543,2,11181,Auditing,Kevan L Jensen,112131131,Active,Norman - Main Campus,L,45,0,45,0,0,8/21/17,12/8/17,MFPH,2010,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD UBU UDIV UNIF
Fall 2017,ACCT,4563,1,28051,Oil & Gas Accounting I, ,,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/8/17,MFPH,3065,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD SLST UBU UDIV
Fall 2017,ACCT,4703,900,25783,Income Tax Accounting II,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,MFPH,3020,T/R,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,UDIV,,BU NUD SLST UBU UDIV
Fall 2017,ACCT,4970,1,37911,Internal Auditing, ,,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/8/17,AH,111,M/W/F,930,1020,Price College of Business,Accounting,,,,,,,,,TRAD,SEM,1,UDIV,,BU NUD SPCL UBU UDIV VART
Fall 2017,ACCT,4970,164,31673,Auditing (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4970,264,31674,Auditing (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4970,364,31675,Auditing (Pt III),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4970,464,31676,Int Fin State Analysis (PtI),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4970,564,31677,Int Fin State Analysis (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4970,664,31678,Int Fin State Analysis(Pt III),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,8/21/17,12/15/17,XCH064,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,SAB,1,UDIV,,BU NUD UBU UDIV VART
Fall 2017,ACCT,4990,1,11218,Special Problems in Accounting,Frances L Ayres,112128757,Active,Norman - Main Campus,S,10,0,10,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU GCUD NUD SPCL UBU UDIV
Fall 2017,ACCT,4990,16,11220,Special Problems in Accounting, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,UDIV,,BU GCUD NUD SPCL UBU UDIV
Fall 2017,ACCT,5100,1,28052,ACCT Professional Development,Joseph B. Dulin,112936101,Active,Norman - Main Campus,S,60,0,60,0,0,8/21/17,12/8/17,MFPH,3040,M,900,1015,Price College of Business,Accounting,F931,MACC Professional Development,Flat Fee,1500,,,,,TRAD,LEC,1,GRAD,,BU GBU GR GRAD NGR
Fall 2017,ACCT,5113,1,25483,Advanced Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,35,0,35,0,0,8/21/17,12/8/17,MFPH,3030,T/R,1200,1315,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR SLST
Fall 2017,ACCT,5113,995,38136,Advanced Accounting,Joseph B. Dulin,112936101,Active,Norman - Main Campus,L,40,0,40,0,0,8/21/17,12/15/17,WEB,,,,,Price College of Business,Accounting,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,GRAD,,BU GBU GRAD NGR WEB
Fall 2017,ACCT,5202,100,11189,Financial Accounting,Frances L Ayres,112128757,Active,Norman - Main Campus,L,70,0,70,0,0,8/21/17,10/13/17,URP655,102,T,900,1230,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,2,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5202,930,11190,Financial Accounting,Michael C Knapp,112123328,Active,Norman - Main Campus,L,70,0,70,0,0,10/16/17,12/15/17,URP655,102,W,1800,2130,Price College of Business,Accounting,TF33,OKC Grad Center Fee,per Bill Hour fee,100,,,,,TRAD,LEC,3,GRAD,,BU GBU GRAD NGR SPCL
...,ACCT,5202,930,11190,...,...,...,...,...,,,,,,,11/17/17,11/17/17,URP655,102,F,1800,2130,,,,,,,,,,,,,,,,
Fall 2017,ACCT,5543,900,36575,Contemporary Auditing Issues,Michael C Knapp,112123328,Active,Norman - Main Campus,L,35,0,35,0,0,8/21/17,12/8/17,MFPH,3065,T,1830,2120,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,5563,1,28050,Oil & Gas Accounting I, ,,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,MFPH,3065,M/W,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GR GRAD NGR SLST
Fall 2017,ACCT,5613,1,11192,Tax Research and Practice,Tracy Elizabeth Vorel Stetson,112121958,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/8/17,AH,304,T/R,1330,1445,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,5703,900,25784,Income Tax Accounting II,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,MFPH,3020,T/R,1630,1745,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR SLST
Fall 2017,ACCT,5970,1,37912,Internal Auditing, ,,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/8/17,AH,111,M/W/F,930,1020,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR SPCL VART VTCR
Fall 2017,ACCT,5980,1,11224,Research for Master's Thesis,Frances L Ayres,112128757,Active,Norman - Main Campus,X,10,0,10,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,5990,1,11227,Research in Accounting,Frances L Ayres,112128757,Active,Norman - Main Campus,S,10,0,10,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,2,11229,Research in Accounting, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,3,11231,Research in Accounting,Wayne B Thomas,112115571,Active,Norman - Main Campus,S,1,0,1,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,4,11234,Research in Accounting,Andrew D Cuccia,112114798,Active,Norman - Main Campus,S,1,0,1,0,0,8/21/17,12/15/17,MFPH,0202A,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,5,11238,Research in Accounting,Dipankar Ghosh,112112169,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,7,26876,Research in Accounting,Kevan L Jensen,112131131,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,5990,8,28484,Research in Accounting, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,6193,900,36576,Intro to Accounting Research,Mary S Hill,112974350,Active,Norman - Main Campus,L,0,0,0,0,0,8/21/17,12/8/17,AH,0212A,W,1800,2045,Price College of Business,Accounting,,,,,,,,,TRAD,SEM,1,GRAD,,BU GBU GRAD NGR SPCL VART
Fall 2017,ACCT,6553,1,11199,Accounting Theory and Research,Ervin L Black,113298748,Active,Norman - Main Campus,L,20,0,20,0,0,8/21/17,12/8/17,MFPH,3065,M/W,1030,1145,Price College of Business,Accounting,,,,,,,,,TRAD,SEM,1,GRAD,,BU GBU GRAD NGR SPCL VART
Fall 2017,ACCT,6553,995,38138,Accounting Theory and Research,Ervin L Black,113298748,Active,Norman - Main Campus,L,40,0,40,0,0,8/21/17,12/15/17,WEB,,,,,Price College of Business,Accounting,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,SEM,1,GRAD,,BU GBU GRAD NGR SPCL VART WEB
Fall 2017,ACCT,6713,1,38156,Judgment & Decision Making,Andrew D Cuccia,112114798,Active,Norman - Main Campus,L,10,0,10,0,0,8/21/17,12/8/17,AH,0212A,W,1330,1630,Price College of Business,Accounting,,,,,,,,,TRAD,LEC,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,1,11239,Research Doctoral Dissertation,Frances L Ayres,112128757,Active,Norman - Main Campus,X,10,0,10,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,2,11240,Research Doctoral Dissertation, ,,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,3,11243,Research Doctoral Dissertation,Ervin L Black,113298748,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,4,11244,Research Doctoral Dissertation,Wayne B Thomas,112115571,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,5,25366,Research Doctoral Dissertation,Andrew D Cuccia,112114798,Active,Norman - Main Campus,X,1,0,1,0,0,8/21/17,12/15/17,AH,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,6,28416,Research Doctoral Dissertation,Kevan L Jensen,112131131,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6980,10,11246,Research Doctoral Dissertation, ,,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,TDS,1,GRAD,,BU GBU GRAD NGR
Fall 2017,ACCT,6990,1,26905,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,6990,2,26906,Independent Study,Kevan L Jensen,112131131,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,ACCT,6990,3,26907,Independent Study,Wayne B Thomas,112115571,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,Price College of Business,Accounting,,,,,,,,,TRAD,IST,1,GRAD,,BU GBU GRAD NGR SPCL
Fall 2017,AERO,1011,1,11373,Foundation of the USAF,Alyson N Goolsby,113426628,Active,Norman - Main Campus,L,32,0,32,0,0,8/21/17,12/8/17,COH,246,T,1030,1120,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,LDIV,,LDIV NLD UC UUC
Fall 2017,AERO,1011,2,11374,Foundation of the USAF,Alyson N Goolsby,113426628,Active,Norman - Main Campus,L,35,0,35,0,0,8/21/17,12/8/17,PHSC,212,R,1330,1420,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,LDIV,,LDIV NLD UC UUC
Fall 2017,AERO,1300,900,11380,Leadership Laboratory,Adam B Zucker,113338466,Active,Norman - Main Campus,S,150,0,150,0,0,8/21/17,12/8/17,DAH,128,R,1630,1830,University College,Aerospace Studies,,,,,,,,,TRAD,PRA,1,LDIV,,LDIV NLD SKL UC UUC
Fall 2017,AERO,2011,1,11382,USAF Air & Space Power I,Alyson N Goolsby,113426628,Active,Norman - Main Campus,L,25,0,25,0,0,8/21/17,12/8/17,AH,311,T,900,950,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,LDIV,,LDIV NLD SKL UC UUC
Fall 2017,AERO,2011,2,11385,USAF Air & Space Power I,Alyson N Goolsby,113426628,Active,Norman - Main Campus,L,20,0,20,0,0,8/21/17,12/8/17,CEC,123,R,1500,1550,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,LDIV,,LDIV NLD SKL UC UUC
Fall 2017,AERO,3013,1,37672,AF Leadership/Management, ,,Active,Norman - Main Campus,L,18,0,18,0,0,8/21/17,12/8/17,COH,246,T/R,900,1015,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,UDIV,,NUD SPCL UC UDIV UUC
Fall 2017,AERO,3013,2,11391,AF Leadership/Management,Adam B Zucker,113338466,Active,Norman - Main Campus,L,18,0,18,0,0,8/21/17,12/8/17,FH,320,T/R,1330,1445,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,UDIV,,NUD SPCL UC UDIV UUC
Fall 2017,AERO,4013,1,11394,American National Security I,Adam B Zucker,113338466,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,CCD4,451,T/R,900,1015,University College,Aerospace Studies,,,,,,,,,TRAD,LEC,1,UDIV,,NUD UC UDIV UUC
Fall 2017,AFAM,2003,1,37871,Intro - African & AFAM Studies,Sharri L Coleman,112644551,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,313,T/R,1030,1145,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,LDIV,NWC,AS LDIV LIB NLD NWC UAS
Fall 2017,AFAM,2003,2,27946,Intro - African & AFAM Studies,Kayla Marie Storrs,113856230,Active,Norman - Main Campus,L,30,0,30,30,0,8/21/17,12/8/17,DAH,107,M/W,1330,1445,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,LDIV,NWC,AS LDIV LIB NLD NWC UAS
Fall 2017,AFAM,2003,3,35667,Intro - African & AFAM Studies,Jeanette R Davidson,112128132,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,313,R,1500,1800,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,LDIV,NWC,AS LDIV LIB NLD NWC UAS
Fall 2017,AFAM,2003,4,33100,Intro - African & AFAM Studies,Rodney T. Bates,112363421,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,313,M/W/F,930,1020,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,LDIV,NWC,AS LDIV LIB NLD NWC UAS
Fall 2017,AFAM,2113,1,27947,Africa and the Diaspora,Greg Graham,113009326,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,212,M/W,1500,1615,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,LDIV,NWC,AS LDIV LIB NLD NWC UAS
Fall 2017,AFAM,3133,900,37875,Intro to African Aesthetics,Ebony I Dallas,113436609,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,313,W,1800,2100,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,UDIV,NWC,AS NUD NWC UAS UDIV
Fall 2017,AFAM,3133,995,36553,Intro to African Aesthetics,Tammara D. Williams-Dias,112130821,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,African and African Am Studies,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,NWC,AS NUD NWC UAS UDIV WEB
Fall 2017,AFAM,3423,1,28952,African-American Men,Amos B Coleman,112682636,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,PHSC,117,T/R,1200,1315,College of Arts and Sciences,African and African Am Studies,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Fall 2017,AFAM,3433,995,33151,African American Women,Tammara D. Williams-Dias,112130821,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/15/17,WEB,,,,,College of Arts and Sciences,African and African Am Studies,F202,On-Line Course Fee,per Bill Hour fee,40,,,,,WEB,LEC,1,UDIV,,AS LIB NUD UAS UDIV WEB
